Date,,2/20/2023
1,-0.001953530442,-0.9196295211
1.02,-0.001953530442,-2.647277873
1.04,-1.95E-03,-1.50E+00
1.06,-1.95E-03,1.38E+00
1.08,-0.001953530442,0.2321360467
1.1,-0.001953530442,-1.495512305
1.12,-0.001953530442,-2.647277873
1.14,-1.95E-03,-9.20E-01
1.16,-0.001953530442,1.383901614
1.18,-0.001953530442,-0.3437467372
1.2,-0.001953530442,-0.9196295211
1.22,-0.006837535326,-2.647277873
1.24,-0.001953530442,-2.071395089
1.26,-0.001953530442,0.8080188305
1.28,-0.001953530442,-0.3437467372
1.3,-0.001953530442,-0.3437467372
1.32,-1.95E-03,-2.65E+00
1.34,-0.001953530442,-1.495512305
1.36,-0.001953530442,1.383901614
1.38,-0.001953530442,-0.3437467372
1.4,-0.001953530442,-1.495512305
1.42,-0.001953530442,-2.071395089
1.44,-0.006837535326,-0.9196295211
1.46,-0.001953530442,1.383901614
1.48,-0.001953530442,-0.3437467372
1.5,-0.006837535326,-1.495512305
1.52,-0.006837535326,-2.647277873
1.54,-0.001953530442,-1.495512305
1.56,0.002930474442,1.383901614
1.58,-1.95E-03,-3.44E-01
1.6,-1.95E-03,-9.20E-01
1.62,-1.95E-03,-2.07E+00
1.64,-0.006837535326,-1.495512305
1.66,-0.001953530442,0.8080188305
1.68,-0.001953530442,-0.3437467372
1.7,-1.95E-03,-9.20E-01
1.72,-0.001953530442,-2.647277873
1.74,-0.001953530442,-1.495512305
1.76,-0.001953530442,1.383901614
1.78,-0.001953530442,-0.9196295211
1.8,-0.006837535326,-1.495512305
1.82,-0.001953530442,-2.071395089
1.84,-0.001953530442,-1.495512305
1.86,-1.95E-03,8.08E-01
1.88,0.002930474442,-0.3437467372
1.9,-0.001953530442,-0.9196295211
1.92,-0.001953530442,-2.071395089
1.94,-0.001953530442,-1.495512305
1.96,-0.006837535326,0.8080188305
1.98,-0.006837535326,-0.3437467372
2,-0.006837535326,-1.495512305
2.02,-0.006837535326,-2.647277873
2.04,-0.001953530442,-1.495512305
2.06,-0.001953530442,1.383901614
2.08,0.002930474442,0.2321360467
2.1,-0.001953530442,-1.495512305
2.12,-1.95E-03,-2.65E+00
2.14,-0.001953530442,-0.9196295211
2.16,-0.001953530442,1.383901614
2.18,-1.95E-03,-3.44E-01
2.2,-0.001953530442,-1.495512305
2.22,-0.006837535326,-2.647277873
2.24,-0.006837535326,-1.495512305
2.26,-0.001953530442,0.8080188305
2.28,-0.001953530442,0.2321360467
2.3,-0.001953530442,-1.495512305
2.32,-0.001953530442,-2.647277873
2.34,-0.001953530442,-1.495512305
2.36,-0.006837535326,1.383901614
2.38,-0.001953530442,0.2321360467
2.4,-0.001953530442,-1.495512305
2.42,2.93E-03,-2.65E+00
2.44,-0.001953530442,-0.9196295211
2.46,-0.001953530442,1.383901614
2.48,-0.001953530442,-0.9196295211
2.5,-0.001953530442,-1.495512305
2.52,-0.006837535326,-2.647277873
2.54,-0.006837535326,-1.495512305
2.56,-0.006837535326,0.8080188305
2.58,-0.001953530442,-0.9196295211
2.6,-0.001953530442,-0.9196295211
2.62,-0.001953530442,-2.071395089
2.64,-0.001953530442,-1.495512305
2.66,-1.95E-03,1.38E+00
2.68,-0.001953530442,-0.3437467372
2.7,-0.001953530442,-0.9196295211
2.72,-0.001953530442,-2.647277873
2.74,-0.001953530442,-1.495512305
2.76,-1.95E-03,1.38E+00
2.78,-0.001953530442,-0.3437467372
2.8,-0.001953530442,-1.495512305
2.82,-0.001953530442,-2.071395089
2.84,-0.006837535326,-0.9196295211
2.86,-0.001953530442,1.383901614
2.88,-0.001953530442,-0.9196295211
2.9,-1.95E-03,-9.20E-01
2.92,-0.001953530442,-2.071395089
2.94,-0.001953530442,-1.495512305
2.96,-0.001953530442,1.383901614
2.98,-0.001953530442,0.2321360467
3,-0.001953530442,-0.9196295211
3.02,-0.006837535326,-2.647277873
3.04,-0.006837535326,-1.495512305
3.06,-0.006837535326,1.383901614
3.08,-0.006837535326,0.2321360467
3.1,-6.84E-03,-1.50E+00
3.12,-0.001953530442,-2.647277873
3.14,-1.95E-03,-3.44E-01
3.16,-0.001953530442,1.959784398
3.18,-0.001953530442,-0.3437467372
3.2,-1.95E-03,-9.20E-01
3.22,-0.001953530442,-2.071395089
3.24,-0.001953530442,-0.3437467372
3.26,-0.006837535326,1.383901614
3.28,-0.001953530442,0.2321360467
3.3,-0.006837535326,-0.9196295211
3.32,-0.006837535326,-2.647277873
3.34,-0.001953530442,-0.9196295211
3.36,-0.006837535326,1.959784398
3.38,-0.001953530442,0.8080188305
3.4,-0.001953530442,-0.9196295211
3.42,-0.001953530442,-2.071395089
3.44,-0.001953530442,0.2321360467
3.46,-0.001953530442,2.535667182
3.48,-0.001953530442,0.2321360467
3.5,-0.001953530442,-0.3437467372
3.52,-0.001953530442,-1.495512305
3.54,-0.001953530442,0.2321360467
3.56,-0.006837535326,1.959784398
3.58,-0.006837535326,0.2321360467
3.6,-0.006837535326,-0.3437467372
3.62,-1.95E-03,-1.50E+00
3.64,-0.001953530442,-0.3437467372
3.66,-0.001953530442,2.535667182
3.68,-0.001953530442,0.8080188305
3.7,-0.001953530442,0.2321360467
3.72,-0.001953530442,-1.495512305
3.74,-0.001953530442,0.2321360467
3.76,-0.001953530442,2.535667182
3.78,-0.006837535326,0.2321360467
3.8,-0.006837535326,-0.9196295211
3.82,-0.001953530442,-1.495512305
3.84,-0.001953530442,0.2321360467
3.86,-0.001953530442,1.959784398
3.88,-1.95E-03,8.08E-01
3.9,-1.95E-03,-3.44E-01
3.92,-1.95E-03,-9.20E-01
3.94,-0.006837535326,0.2321360467
3.96,-6.84E-03,2.54E+00
3.98,-1.95E-03,8.08E-01
4,-0.001953530442,-0.3437467372
4.02,0.002930474442,-1.495512305
4.04,-0.001953530442,0.2321360467
4.06,-0.001953530442,2.535667182
4.08,-0.006837535326,0.8080188305
4.1,-0.001953530442,-0.3437467372
4.12,-0.006837535326,-2.071395089
4.14,-0.006837535326,0.2321360467
4.16,0.002930474442,3.111549966
4.18,-0.001953530442,0.2321360467
4.2,-1.95E-03,2.32E-01
4.22,-0.001953530442,-0.9196295211
4.24,-0.006837535326,0.2321360467
4.26,-0.001953530442,2.535667182
4.28,-0.001953530442,0.8080188305
4.3,-0.001953530442,-0.3437467372
4.32,-0.001953530442,-2.071395089
4.34,-0.001953530442,0.2321360467
4.36,-1.95E-03,3.11E+00
4.38,-0.006837535326,0.8080188305
4.4,-0.006837535326,-0.9196295211
4.42,-0.001953530442,-1.495512305
4.44,-0.001953530442,0.8080188305
4.46,-1.95E-03,3.11E+00
4.48,-0.001953530442,0.8080188305
4.5,-0.001953530442,-0.3437467372
4.52,-1.95E-03,-9.20E-01
4.54,-0.001953530442,0.8080188305
4.56,-0.006837535326,2.535667182
4.58,-0.001953530442,0.8080188305
4.6,-0.001953530442,0.2321360467
4.62,-0.001953530442,-0.3437467372
4.64,-0.006837535326,0.8080188305
4.66,-0.006837535326,3.111549966
4.68,-0.001953530442,1.959784398
4.7,-0.001953530442,0.2321360467
4.72,0.002930474442,-0.3437467372
4.74,-0.001953530442,1.959784398
4.76,-1.95E-03,4.26E+00
4.78,-0.001953530442,1.959784398
4.8,-0.001953530442,0.8080188305
4.82,-0.006837535326,0.2321360467
4.84,-0.001953530442,1.959784398
4.86,-0.001953530442,4.263315534
4.88,-0.001953530442,2.535667182
4.9,-0.001953530442,1.959784398
4.92,-0.001953530442,0.8080188305
4.94,-0.001953530442,3.111549966
4.96,-0.001953530442,5.415081102
4.98,-0.001953530442,3.68743275
5,-1.95E-03,2.54E+00
5.02,-0.001953530442,1.959784398
5.04,-0.001953530442,4.263315534
5.06,-0.001953530442,7.142729453
5.08,-0.001953530442,4.839198318
5.1,-0.006837535326,3.111549966
5.12,-0.006837535326,2.535667182
5.14,-0.001953530442,5.990963885
5.16,-0.001953530442,8.294495021
5.18,-1.95E-03,5.42E+00
5.2,-0.001953530442,4.839198318
5.22,-0.001953530442,4.839198318
5.24,-1.95E-03,7.14E+00
5.26,-0.001953530442,9.446260589
5.28,-6.84E-03,7.14E+00
5.3,-0.001953530442,6.566846669
5.32,-0.001953530442,5.415081102
5.34,-0.001953530442,8.294495021
5.36,-0.006837535326,11.17390894
5.38,-0.006837535326,8.294495021
5.4,-0.001953530442,6.566846669
5.42,-0.001953530442,5.990963885
5.44,-0.001953530442,10.02214337
5.46,-1.95E-03,1.23E+01
5.48,-0.001953530442,8.870377805
5.5,-0.001953530442,7.142729453
5.52,-0.006837535326,7.142729453
5.54,-0.001953530442,10.59802616
5.56,-1.95E-03,1.23E+01
5.58,-0.001953530442,9.446260589
5.6,-0.001953530442,7.718612237
5.62,-0.001953530442,7.718612237
5.64,-6.84E-03,1.00E+01
5.66,-0.001953530442,12.32567451
5.68,-0.006837535326,9.446260589
5.7,-0.001953530442,7.718612237
5.72,-0.001953530442,7.142729453
5.74,-0.001953530442,10.59802616
5.76,-1.95E-03,1.23E+01
5.78,-0.001953530442,8.870377805
5.8,-1.95E-03,7.14E+00
5.82,-0.001953530442,7.142729453
5.84,-0.001953530442,10.02214337
5.86,-0.001953530442,11.17390894
5.88,-0.001953530442,8.294495021
5.9,-1.95E-03,6.57E+00
5.92,-0.001953530442,6.566846669
5.94,-0.001953530442,8.294495021
5.96,-6.84E-03,1.06E+01
5.98,-0.001953530442,7.718612237
6,-0.001953530442,6.566846669
6.02,-0.006837535326,5.415081102
6.04,-0.001953530442,7.718612237
6.06,-0.001953530442,10.02214337
6.08,-1.95E-03,7.14E+00
6.1,-0.001953530442,5.415081102
6.12,-0.001953530442,4.839198318
6.14,-0.001953530442,7.142729453
6.16,-0.001953530442,8.870377805
6.18,-0.006837535326,5.415081102
6.2,-0.006837535326,4.263315534
6.22,-0.001953530442,3.68743275
6.24,-0.001953530442,5.990963885
6.26,-0.001953530442,8.294495021
6.28,-0.001953530442,5.990963885
6.3,-0.001953530442,4.263315534
6.32,-0.001953530442,3.111549966
6.34,-0.001953530442,5.415081102
6.36,-0.001953530442,7.718612237
6.38,-0.001953530442,5.415081102
6.4,-0.001953530442,3.68743275
6.42,-0.006837535326,2.535667182
6.44,-0.001953530442,5.415081102
6.46,-0.006837535326,7.142729453
6.48,-0.006837535326,4.839198318
6.5,-0.001953530442,3.68743275
6.52,-0.001953530442,3.111549966
6.54,-1.95E-03,5.99E+00
6.56,-1.95E-03,7.72E+00
6.58,-0.001953530442,5.415081102
6.6,-0.001953530442,4.263315534
6.62,-0.001953530442,3.68743275
6.64,-0.001953530442,5.990963885
6.66,-0.001953530442,8.870377805
6.68,-0.006837535326,5.990963885
6.7,-1.95E-03,4.26E+00
6.72,-0.006837535326,4.263315534
6.74,-0.001953530442,7.142729453
6.76,-0.001953530442,10.02214337
6.78,-0.001953530442,7.142729453
6.8,-0.001953530442,6.566846669
6.82,-0.001953530442,6.566846669
6.84,-1.95E-03,8.87E+00
6.86,-1.95E-03,1.12E+01
6.88,-0.006837535326,8.870377805
6.9,-0.001953530442,8.294495021
6.92,-0.001953530442,7.718612237
6.94,-0.001953530442,10.59802616
6.96,-0.006837535326,13.47744008
6.98,-0.001953530442,11.74979172
7,-0.006837535326,10.59802616
7.02,-0.001953530442,10.02214337
7.04,-0.001953530442,13.47744008
7.06,-0.001953530442,16.93273678
7.08,-0.001953530442,14.62920564
7.1,-1.95E-03,1.29E+01
7.12,-0.001953530442,13.47744008
7.14,-0.006837535326,18.08450235
7.16,-0.001953530442,20.38803348
7.18,-1.95E-03,1.69E+01
7.2,-0.001953530442,16.93273678
7.22,-0.001953530442,18.08450235
7.24,-0.001953530442,22.11568183
7.26,-1.95E-03,2.44E+01
7.28,-1.95E-03,2.21E+01
7.3,-0.001953530442,21.53979905
7.32,-0.001953530442,22.11568183
7.34,-1.95E-03,2.67E+01
7.36,-0.001953530442,30.17804081
7.38,-0.001953530442,27.29862689
7.4,-0.001953530442,25.57097854
7.42,-1.95E-03,2.73E+01
7.44,-0.001953530442,32.48157194
7.46,-0.001953530442,35.36098586
7.48,-0.006837535326,31.32980638
7.5,-0.01172154021,30.17804081
7.52,-1.95E-03,3.25E+01
7.54,-0.001953530442,38.24039978
7.56,-0.001953530442,39.96804813
7.58,-0.001953530442,36.51275143
7.6,-0.001953530442,34.78510308
7.62,-0.001953530442,37.08863422
7.64,-0.006837535326,41.69569649
7.66,-0.001953530442,43.42334484
7.68,-0.001953530442,39.39216535
7.7,-0.006837535326,37.08863422
7.72,-0.001953530442,38.24039978
7.74,-0.001953530442,42.84746205
7.76,-0.001953530442,45.15099319
7.78,-1.95E-03,4.00E+01
7.8,-0.001953530442,37.08863422
7.82,-0.001953530442,38.81628257
7.84,-0.001953530442,43.42334484
7.86,-0.001953530442,44.57511041
7.88,-0.006837535326,38.81628257
7.9,-6.84E-03,3.59E+01
7.92,-0.001953530442,37.08863422
7.94,-0.001953530442,40.54393092
7.96,-0.001953530442,41.69569649
7.98,-0.001953530442,36.51275143
8,-0.001953530442,33.63333751
8.02,-0.001953530442,33.05745473
8.04,-0.001953530442,37.08863422
8.06,-0.006837535326,38.81628257
8.08,-6.84E-03,3.31E+01
8.1,-0.001953530442,29.60215802
8.12,-0.001953530442,29.60215802
8.14,-0.001953530442,33.05745473
8.16,-1.95E-03,3.42E+01
8.18,-0.001953530442,28.45039246
8.2,-0.001953530442,24.99509575
8.22,-0.001953530442,25.57097854
8.24,-0.001953530442,28.45039246
8.26,-6.84E-03,2.85E+01
8.28,-0.006837535326,23.84333019
8.3,-0.001953530442,21.53979905
8.32,-0.001953530442,20.96391627
8.34,-0.001953530442,23.2674474
8.36,-1.95E-03,2.44E+01
8.38,-0.001953530442,20.38803348
8.4,-1.95E-03,1.81E+01
8.42,-6.84E-03,1.69E+01
8.44,-0.001953530442,19.8121507
8.46,-0.001953530442,20.96391627
8.48,-0.001953530442,16.93273678
8.5,-0.001953530442,14.62920564
8.52,-0.001953530442,14.05332286
8.54,-0.001953530442,16.93273678
8.56,-0.001953530442,18.08450235
8.58,-0.001953530442,14.62920564
8.6,-0.001953530442,12.90155729
8.62,-0.006837535326,12.32567451
8.64,-0.001953530442,14.62920564
8.66,-1.95E-03,1.64E+01
8.68,-1.95E-03,1.35E+01
8.7,-0.001953530442,12.32567451
8.72,-0.001953530442,10.59802616
8.74,-0.001953530442,13.47744008
8.76,-0.006837535326,15.78097121
8.78,-0.001953530442,12.90155729
8.8,-0.006837535326,11.17390894
8.82,-0.001953530442,11.17390894
8.84,-0.001953530442,14.05332286
8.86,-0.001953530442,16.93273678
8.88,-0.001953530442,13.47744008
8.9,-0.001953530442,12.90155729
8.92,-0.001953530442,12.90155729
8.94,-0.001953530442,16.356854
8.96,-0.001953530442,18.08450235
8.98,-0.006837535326,15.78097121
9,-0.001953530442,15.20508843
9.02,-0.001953530442,15.20508843
9.04,-0.001953530442,18.66038513
9.06,-0.001953530442,21.53979905
9.08,-1.95E-03,1.92E+01
9.1,-0.001953530442,18.66038513
9.12,-0.001953530442,19.23626791
9.14,-0.001953530442,23.2674474
9.16,-0.006837535326,26.72274411
9.18,-0.001953530442,23.84333019
9.2,-0.001953530442,23.2674474
9.22,-0.001953530442,24.41921297
9.24,-0.001953530442,29.02627524
9.26,-0.001953530442,31.90568916
9.28,-0.001953530442,29.60215802
9.3,-0.006837535326,29.02627524
9.32,-0.001953530442,30.75392359
9.34,-0.001953530442,35.36098586
9.36,-0.001953530442,38.81628257
9.38,-0.001953530442,37.08863422
9.4,-1.95E-03,3.65E+01
9.42,-0.001953530442,38.24039978
9.44,-0.001953530442,43.99922762
9.46,-0.001953530442,48.03040711
9.48,-0.001953530442,45.72687597
9.5,-0.006837535326,44.57511041
9.52,-0.001953530442,47.45452433
9.54,-0.001953530442,54.36511773
9.56,-0.006837535326,57.82041443
9.58,-0.001953530442,54.94100052
9.6,-6.84E-03,5.44E+01
9.62,-0.001953530442,58.39629722
9.64,-0.001953530442,65.30689063
9.66,-0.001953530442,68.76218733
9.68,-0.001953530442,66.45865619
9.7,-1.95E-03,6.59E+01
9.72,-1.95E-03,6.99E+01
9.74,-0.001953530442,77.40042909
9.76,-0.006837535326,81.43160857
9.78,-0.006837535326,77.97631187
9.8,-6.84E-03,7.68E+01
9.82,-0.006837535326,81.43160857
9.84,-0.001953530442,90.06985033
9.86,-0.001953530442,94.10102982
9.88,-0.001953530442,88.91808476
9.9,-1.95E-03,8.78E+01
9.92,-0.001953530442,92.94926425
9.94,-0.001953530442,101.0116232
9.96,-0.006837535326,103.3151544
9.98,-0.006837535326,97.55632652
10,-0.001953530442,95.82867817
10.02,-0.006837535326,99.85985766
10.04,-0.001953530442,107.3463338
10.06,-0.001953530442,109.0739822
10.08,-0.001953530442,102.1633888
10.1,-0.001953530442,98.70809209
10.12,-0.001953530442,101.587506
10.14,-0.006837535326,109.0739822
10.16,-0.001953530442,109.649865
10.18,-1.95E-03,1.02E+02
10.2,-0.001953530442,96.40456096
10.22,-0.001953530442,99.28397487
10.24,-0.001953530442,106.1945683
10.26,-0.001953530442,105.6186855
10.28,-0.006837535326,95.82867817
10.3,-0.006837535326,91.2216159
10.32,-0.006837535326,92.94926425
10.34,-0.001953530442,98.13220931
10.36,-0.001953530442,96.40456096
10.38,-0.006837535326,87.7663192
10.4,-0.001953530442,82.58337414
10.42,-0.001953530442,83.15925693
10.44,-1.95E-03,8.78E+01
10.46,-1.95E-03,8.66E+01
10.48,-0.001953530442,77.97631187
10.5,-0.006837535326,72.21748403
10.52,-0.006837535326,71.64160125
10.54,-0.001953530442,75.67278074
10.56,-1.95E-03,7.45E+01
10.58,-0.001953530442,65.88277341
10.6,-0.001953530442,60.69982835
10.62,-0.001953530442,60.12394557
10.64,-0.001953530442,63.57924227
10.66,-0.001953530442,62.42747671
10.68,-0.001953530442,54.94100052
10.7,-0.001953530442,50.33393824
10.72,0.002930474442,49.75805546
10.74,-1.95E-03,5.21E+01
10.76,-1.95E-03,5.21E+01
10.78,-0.001953530442,45.72687597
10.8,-0.001953530442,41.1198137
10.82,-0.006837535326,39.96804813
10.84,-0.006837535326,42.27157927
10.86,-0.006837535326,42.84746205
10.88,-0.001953530442,36.51275143
10.9,-6.84E-03,3.31E+01
10.92,-0.001953530442,33.05745473
10.94,-0.001953530442,35.93686865
10.96,-0.001953530442,35.93686865
10.98,-1.95E-03,3.08E+01
11,-0.006837535326,28.45039246
11.02,-0.001953530442,27.87450967
11.04,-0.001953530442,29.60215802
11.06,-0.006837535326,30.75392359
11.08,-0.006837535326,27.29862689
11.1,-0.001953530442,25.57097854
11.12,-0.001953530442,24.41921297
11.14,-0.001953530442,27.29862689
11.16,-1.95E-03,2.96E+01
11.18,-6.84E-03,2.61E+01
11.2,-0.001953530442,23.84333019
11.22,-0.001953530442,23.84333019
11.24,-0.001953530442,27.87450967
11.26,-1.95E-03,3.08E+01
11.28,-1.95E-03,2.73E+01
11.3,-0.001953530442,26.14686132
11.32,-0.006837535326,26.72274411
11.34,-6.84E-03,3.02E+01
11.36,-0.006837535326,32.48157194
11.38,-0.006837535326,30.17804081
11.4,-0.001953530442,30.17804081
11.42,-0.001953530442,31.32980638
11.44,-1.95E-03,3.54E+01
11.46,-1.95E-03,3.88E+01
11.48,-0.001953530442,36.51275143
11.5,-0.006837535326,35.93686865
11.52,-0.006837535326,37.664517
11.54,-0.001953530442,42.84746205
11.56,-0.001953530442,46.30275876
11.58,-0.006837535326,43.99922762
11.6,-0.001953530442,43.99922762
11.62,-0.001953530442,46.87864154
11.64,-0.006837535326,52.63746938
11.66,-0.001953530442,56.09276608
11.68,-6.84E-03,5.44E+01
11.7,-0.001953530442,54.94100052
11.72,-1.95E-03,5.84E+01
11.74,-0.001953530442,64.15512506
11.76,0.002930474442,68.76218733
11.78,-0.001953530442,67.61042176
11.8,-0.001953530442,67.61042176
11.82,-0.006837535326,71.06571846
11.84,-0.006837535326,78.55219465
11.86,-0.001953530442,83.73513971
11.88,-0.006837535326,81.43160857
11.9,-0.001953530442,82.00749136
11.92,-0.001953530442,87.19043641
11.94,-0.001953530442,95.82867817
11.96,-0.001953530442,100.4357404
11.98,-0.001953530442,98.13220931
12,-0.001953530442,99.28397487
12.02,-0.006837535326,105.0428027
12.04,-6.84E-03,1.14E+02
12.06,-0.006837535326,119.4398723
12.08,-0.001953530442,117.712224
12.1,-0.001953530442,118.2881067
12.12,-0.001953530442,124.0469346
12.14,-0.001953530442,134.9887075
12.16,-0.001953530442,141.3234181
12.18,-0.001953530442,137.8681214
12.2,-0.006837535326,137.8681214
12.22,-0.001953530442,145.9304804
12.24,-0.001953530442,158.0240188
12.26,-0.001953530442,163.7828467
12.28,-0.001953530442,159.1757844
12.3,0.002930474442,159.7516672
12.32,-0.001953530442,168.3899089
12.34,-0.001953530442,179.3316818
12.36,-6.84E-03,1.84E+02
12.38,-0.006837535326,178.7557991
12.4,-0.006837535326,178.1799163
12.42,-0.001953530442,185.6663925
12.44,-0.001953530442,197.7599309
12.46,-1.95E-03,2.02E+02
12.48,-0.001953530442,194.3046342
12.5,-0.001953530442,190.8493375
12.52,-0.001953530442,197.7599309
12.54,-0.001953530442,209.2775866
12.56,-6.84E-03,2.12E+02
12.58,-0.001953530442,201.2152276
12.6,-0.001953530442,196.6081654
12.62,-0.001953530442,202.3669932
12.64,-0.006837535326,211.5811177
12.66,-0.001953530442,211.5811177
12.68,-0.006837535326,200.0634621
12.7,-0.006837535326,193.7287514
12.72,-0.006837535326,197.7599309
12.74,-0.001953530442,205.8222899
12.76,-0.001953530442,204.6705243
12.78,-0.001953530442,192.5769859
12.8,-0.001953530442,184.5146269
12.82,-0.001953530442,187.3940408
12.84,-1.95E-03,1.94E+02
12.86,-0.001953530442,191.4252203
12.88,-0.006837535326,177.0281507
12.9,-0.006837535326,168.9657917
12.92,-0.001953530442,170.1175573
12.94,-0.001953530442,175.8763851
12.96,-0.001953530442,171.8452056
12.98,-6.84E-03,1.59E+02
13,-0.001953530442,149.9616599
13.02,-1.95E-03,1.51E+02
13.04,-0.001953530442,153.4169566
13.06,-0.001953530442,149.9616599
13.08,-6.84E-03,1.38E+02
13.1,-1.95E-03,1.29E+02
13.12,-0.001953530442,128.0781141
13.14,-0.001953530442,130.957528
13.16,-0.001953530442,127.5022313
13.18,-0.006837535326,115.9845756
13.2,-0.006837535326,107.9222166
13.22,-0.001953530442,107.3463338
13.24,-0.001953530442,109.649865
13.26,-0.006837535326,106.7704511
13.28,-1.95E-03,9.64E+01
13.3,-0.006837535326,89.49396755
13.32,-0.001953530442,88.34220198
13.34,-0.001953530442,90.06985033
13.36,-0.001953530442,88.34220198
13.38,-0.001953530442,79.70396022
13.4,-0.001953530442,73.94513238
13.42,-0.006837535326,71.64160125
13.44,-0.006837535326,73.94513238
13.46,-0.006837535326,73.3692496
13.48,-0.001953530442,65.88277341
13.5,-6.84E-03,6.07E+01
13.52,-0.001953530442,60.12394557
13.54,-1.95E-03,6.24E+01
13.56,-0.001953530442,63.00335949
13.58,0.002930474442,56.09276608
13.6,-1.95E-03,5.26E+01
13.62,-1.95E-03,5.26E+01
13.64,-0.006837535326,54.94100052
13.66,-0.001953530442,54.94100052
13.68,-0.006837535326,50.90982103
13.7,-0.001953530442,48.60628989
13.72,-0.001953530442,48.03040711
13.74,-0.001953530442,51.48570381
13.76,-0.006837535326,53.78923495
13.78,-0.001953530442,49.75805546
13.8,-0.006837535326,48.03040711
13.82,-0.001953530442,48.03040711
13.84,-1.95E-03,5.26E+01
13.86,-0.001953530442,55.5168833
13.88,-0.001953530442,52.0615866
13.9,-0.001953530442,51.48570381
13.92,-0.001953530442,53.21335216
13.94,-0.006837535326,57.82041443
13.96,-0.006837535326,60.12394557
13.98,-0.006837535326,58.39629722
14,-0.001953530442,58.39629722
14.02,-0.001953530442,60.69982835
14.04,-0.001953530442,66.45865619
14.06,-0.001953530442,70.48983568
14.08,-0.001953530442,69.33807011
14.1,-1.95E-03,6.99E+01
14.12,-0.001953530442,72.21748403
14.14,-0.001953530442,79.12807744
14.16,-0.001953530442,84.88690528
14.18,-0.001953530442,83.15925693
14.2,-0.001953530442,83.15925693
14.22,-0.006837535326,87.7663192
14.24,-0.006837535326,95.82867817
14.26,-0.001953530442,101.587506
14.28,-0.006837535326,99.85985766
14.3,-0.001953530442,101.587506
14.32,-0.001953530442,106.7704511
14.34,-0.001953530442,115.9845756
14.36,-1.95E-03,1.22E+02
14.38,-0.001953530442,121.1675207
14.4,-0.001953530442,122.895169
14.42,-0.001953530442,129.2298796
14.44,-0.006837535326,139.019887
14.46,-0.006837535326,146.5063632
14.48,-0.006837535326,145.3545976
14.5,-0.006837535326,147.0822459
14.52,-0.006837535326,154.5687221
14.54,-1.95E-03,1.66E+02
14.56,-0.001953530442,174.1487368
14.58,-0.001953530442,172.9969712
14.6,2.93E-03,1.75E+02
14.62,-1.95E-03,1.84E+02
14.64,-0.001953530442,197.7599309
14.66,-0.001953530442,205.2464071
14.68,-0.01172154021,203.5187588
14.7,-0.006837535326,205.8222899
14.72,-0.006837535326,216.18818
14.74,-0.001953530442,230.0093668
14.76,-0.001953530442,239.2234914
14.78,-0.006837535326,237.495843
14.8,-0.001953530442,239.2234914
14.82,-6.84E-03,2.50E+02
14.84,-0.001953530442,266.2899822
14.86,-0.001953530442,275.5041067
14.88,-0.001953530442,272.04881
14.9,-0.001953530442,272.6246928
14.92,-1.95E-03,2.85E+02
14.94,-0.001953530442,301.9947148
14.96,-0.001953530442,308.9053082
14.98,-0.001953530442,304.2982459
15,-0.006837535326,303.7223632
15.02,-6.84E-03,3.16E+02
